"","SRR9200658","SRR9200661","SRR9200664","SRR9200667","SRR9200670","SRR9200674","SRR9200677","SRR9200680","SRR9200683","SRR9200686","SRR9200690","SRR9200693"
"AT3G57710",1.945336,4.193239,3.493283,3.214974,2.827849,3.620646,3.638461,4.723578,4.253877,3.152876,4.715159,3.810266
"AT3G57720",2.332006,2.429581,1.348291,2.807919,2.134403,1.85963,1.098495,2.628107,1.545635,2.074824,1.758518,2.001634
"AT3G57730",1.072178,2.416169,1.487758,1.330108,1.223473,0.3760978,1.807853,2.375758,2.949261,1.342782,1.417514,1.21166
"AT3G57740",0.5804683,1.407622,1.308872,0.6989296,2.049231,1.567845,1.794387,2.053795,1.756376,1.249481,0.8207238,1.03083
"AT3G57750",6.067666,9.360508,7.75916,8.308726,9.800332,8.171428,7.355617,8.231904,6.891236,6.248741,8.074418,8.662509
"AT3G57760",0.9607545,2.876305,2.295974,2.999174,2.34492,1.729998,2.922814,3.441279,3.13776,1.65445,2.759945,2.274885
"AT3G57770",9.160603,8.114794,8.532231,7.051198,7.974183,6.972526,7.093339,7.005283,10.41462,8.319613,6.894306,6.796877
"AT3G57780",3.344245,6.007197,5.075531,2.628563,3.334162,2.311968,4.73824,6.190153,6.625525,3.719287,5.122461,5.134678
"AT3G57785",27.34736,24.51827,26.36161,16.51276,16.32809,18.86317,25.86377,23.97583,22.80522,25.4219,23.46382,27.93564
"AT3G57790",16.49407,21.67435,23.07082,12.74449,15.77688,13.8178,18.61889,21.98425,21.27459,15.7965,19.95376,18.01326
"AT3G57800",58.74936,51.54411,63.33021,36.96089,45.13735,36.8447,55.74818,53.25472,59.1145,44.17402,46.02774,48.21336
"AT3G57810",6.570283,8.12601,8.668573,8.991897,8.87245,7.896495,6.754328,9.061585,6.983713,8.253829,7.048874,8.12927
"AT3G57830",3.902688,2.917196,3.057071,6.568697,8.395007,7.82086,3.613725,2.821065,4.026936,3.197683,3.712577,3.409419
"AT3G57860",2.193435,2.758015,3.804522,2.445434,2.007574,1.786744,3.121187,5.557076,5.162014,4.511613,3.445885,3.570627
"AT3G57870",85.99529,99.34277,86.81601,85.97758,85.10479,76.03356,104.3026,90.6927,110.403,113.6513,80.85111,100.4386
"AT3G57880",14.26922,13.16571,13.99153,15.04682,14.12724,11.54,15.95125,13.3721,17.38863,13.23808,17.73975,14.8207
"AT3G57890",35.18894,31.18637,34.47517,30.27591,32.82473,31.00587,33.48844,34.62379,34.44674,34.6511,41.11425,33.43069
"AT3G57910",5.485052,5.190682,4.17681,4.939903,4.617953,5.162064,3.426608,3.997115,5.782794,4.377152,5.944838,3.920028
"AT3G57920",0.7922949,1.707819,0.9423353,4.179366,3.019032,3.755898,1.099641,1.423885,1.663446,1.949082,1.005917,1.407004
