Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200664.sam
AT1G06500	83
AT1G06510	117
AT1G06515	97
AT1G06520	28
AT1G06530	394
AT1G06540	5
AT1G06550	392
AT1G06560	111
AT1G06570	1985
AT1G06580	25
AT1G06590	130
AT1G06610	0
AT1G06620	269
AT1G06630	233
AT1G06640	1544
AT1G06645	166
AT1G06650	332
AT1G06660	21
AT1G06670	563
AT1G06680	24330
AT1G06690	226
AT1G06700	1593
AT1G06710	52
AT1G06720	236
AT1G06730	143
AT1G06750	18
AT1G06760	1359
AT1G06770	101
AT1G06780	208
AT1G06790	46
AT1G06800	170
AT1G06810	1
AT1G06820	356
AT1G06830	31
AT1G06840	532
AT1G06850	211
AT1G06860	0
AT1G06870	186
AT1G06880	0
AT1G06890	426
AT1G06900	848
AT1G06910	52
AT1G06920	0
AT1G06923	16
AT1G06925	0
AT1G06930	3
AT1G06950	1236
AT1G06960	100
AT1G06970	1
AT1G06980	119
AT1G06990	0
AT1G07000	238
AT1G07010	478
AT1G07020	96
AT1G07025	0
AT1G07030	153
AT1G07040	608
AT1G07050	16
AT1G07051	0
AT1G07060	1
AT1G07070	54
AT1G07080	640
AT1G07090	115
AT1G07100	0
AT1G07110	1667
AT1G07119	21
AT1G07120	7
AT1G07128	29
AT1G07130	22
AT1G07135	108
AT1G07140	1047
AT1G07150	96
AT1G07160	1
AT1G07170	105
AT1G07175	1
AT1G07180	232
AT1G07190	0
AT1G07200	616
AT1G07210	145
AT1G07220	76
AT1G07230	625
AT1G07240	390
AT1G07250	237
AT1G07260	49
AT1G07270	2
AT1G07280	274
AT1G07290	26
AT1G07300	33
AT1G07310	571
AT1G07320	1508
AT1G07330	2
AT1G07340	0
AT1G07350	728
AT1G07360	394
AT1G07370	48
AT1G07380	249
AT1G07390	20
AT1G07400	5
AT1G07410	25
AT1G07420	243
AT1G07430	8
AT1G07440	127
AT1G07450	4
AT1G07460	0
AT1G07470	220
AT1G07473	0
AT1G07476	0
AT1G07480	287
AT1G07485	4
AT1G07490	13
AT1G07500	1
AT1G07510	375
AT1G07520	165
AT1G07530	493
AT1G07540	0
AT1G07550	23
AT1G07560	110
AT1G07570	513
AT1G07580	0
AT1G07590	2292
AT1G07600	0
AT1G07610	1750
AT1G07615	65
AT1G07620	15
AT1G07630	377
AT1G07640	204
AT1G07645	3
AT1G07650	1289
AT1G07660	161
AT1G07670	568
AT1G07680	0
AT1G07690	7
AT1G07700	310
AT1G07702	0
AT1G07705	185
AT1G07710	3
AT1G07720	683
AT1G07725	1
AT1G07728	235
AT1G07730	0
AT1G07740	11
AT1G07745	97
AT1G07747	0
AT1G07750	666
AT1G07760	0
AT1G07770	870
AT1G07780	30
AT1G07790	158
AT1G07795	0
AT1G07810	691
AT1G07820	269
AT1G07830	103
AT1G07840	130
AT1G07850	0
AT1G07860	0
AT1G07870	159
AT1G07880	44
AT1G07885	0
AT1G07890	3873
AT1G07900	1
AT1G07901	0
AT1G07910	182
AT1G07920	1260
AT1G07930	1735
AT1G07940	1792
AT1G07950	67
AT1G07960	154
AT1G07970	137
AT1G07980	116
AT1G07985	33
AT1G07990	688
AT1G08000	75
AT1G08005	0
AT1G08010	215
AT1G08030	191
AT1G08032	0
AT1G08035	0
AT1G08040	195
AT1G08050	79
AT1G08060	353
AT1G08065	0
AT1G08070	10
AT1G08080	0
AT1G08090	0
AT1G08100	0
AT1G08110	692
AT1G08115	0
AT1G08120	0
AT1G08125	223
AT1G08130	235
AT1G08135	0
AT1G08140	0
AT1G08150	0
AT1G08160	179
AT1G08165	8
AT1G08170	0
AT1G08180	43
AT1G08190	1415
AT1G08200	1827
AT1G08210	246
AT1G08220	34
AT1G08230	189
AT1G08240	0
AT1G08250	124
AT1G08260	199
AT1G08270	8
AT1G08280	116
AT1G08290	9
AT1G08300	67
AT1G08310	36
AT1G08315	91
AT1G08320	310
AT1G08340	174
AT1G08350	73
AT1G08360	1064
